"TOA5","GlacioClim_bo_Plataforma_Mto","CR1000X","21070","CR1000X.Std.04.02","CPU:PLATAFORMA_V1.CR1X","34573","Plataforma_Hora"
"TIMESTAMP","RECORD","Prom_rad_albedo","Max_rad_albedo","Min_rad_albedo","Max_rad_TOTAL_sup","Max_rad_TOTAL_inf","Max_rad_neta_TOTAL","Max_rad_neta_TOTAL_onda_larga","Max_rad_neta_TOTAL_onda_corta","Vel_V_prom","Dir_V_prom","Desv_estandar_Dir_V","Max_Vel_V","Hora_Max_Vel_V","Muestra_de_Dir_V_en_Max_Vel_V","Prom_Temp_aire","Max_Temp_aire","Min_Temp_aire","Prom_RH","Max_RH","Min_RH","Presion_Barometrica","Total_precipitacion"
"TS","RN","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","m/s","Deg","Deg","m/s","m/s","Grados","Deg C","Deg C","Deg C","%","%","%","mbar","mm"
"","","Avg","Max","Min","Max","Max","Max","Max","Max","WVc","WVc","WVc","Max","TMx","SMM","Avg","Max","Min","Avg","Max","Min","Smp","Tot"
"2023-10-01 03:00:00",1068,-0.449,0.023,-1.669,-22.73,0.283,-22.92,-21.41,-1.472,3.688,270.6,7.866,5.217,"2023-10-01 02:01:00",271.1,3.117,3.461,2.784,83.2,84.4,81.7,577.6,0
"2023-10-01 04:00:00",1069,-0.556,-0.309,-0.923,-50.32,-0.181,-48.82,-44.69,-3.322,1.261,324.6,79.77,3.355,"2023-10-01 03:16:00",269.3,2.623,3.32,1.864,84.5,86.5,81.3,577.4,0
"2023-10-01 05:00:00",1070,-0.921,-0.564,-1.701,-47.32,2.816,-47.65,-43.14,-3.346,0.414,135.9,73.67,1.359,"2023-10-01 04:44:00",270,1.224,1.864,0.842,87.8,88.2,86.6,577.3,0
"2023-10-01 06:00:00",1071,-0.858,-0.34,-1.942,-44.66,2.244,-45.36,-40.89,-3.724,1.479,274.2,43.69,2.951,"2023-10-01 05:34:00",270.2,1.6,1.986,1.056,86.1,87.9,84.7,577.7,0
"2023-10-01 07:00:00",1072,0.177,12.06,-17.73,120,31.04,88.9,-49.19,141,0.563,100.3,16.97,1.344,"2023-10-01 06:57:00",112.2,1.345,3.159,0.55,87.7,88.2,85.9,578.1,0
"2023-10-01 08:00:00",1073,0.16,0.173,0.153,333.6,84.9,248.7,-53.52,368.3,1.738,113.3,18.63,2.917,"2023-10-01 07:56:00",87.7,4.29,5.522,3.422,82.4,85.9,78.07,578.4,0
"2023-10-01 09:00:00",1074,0.154,0.164,0.14,671.2,168.5,503.4,-120.3,656.7,2.664,87.6,21.43,3.412,"2023-10-01 08:59:00",76.73,5.797,7.338,4.27,76.62,82.5,72.19,579.5,0
"2023-10-01 10:00:00",1075,0.151,0.161,0.141,1043,266.3,776.7,-141.2,967,3.232,85.3,18.05,5.093,"2023-10-01 09:49:00",79.75,8.19,9.24,7.419,69.92,72.99,65.24,579.6,0
"2023-10-01 11:00:00",1076,0.149,0.161,0.135,1055,264.9,789.8,-57.43,964,4.157,83,11.45,4.954,"2023-10-01 10:36:00",69.58,6.147,8.32,5.38,77.14,83.1,68.77,579.7,0
"2023-10-01 12:00:00",1077,0.153,0.168,0.141,1454,334.3,1119,-60.13,1280,4.937,82.2,8.24,5.645,"2023-10-01 12:00:00",87.4,6.344,7.762,5.38,80.4,84.2,74.68,579.5,0
"2023-10-01 13:00:00",1078,0.151,0.159,0.143,1412,331.8,1080,-55.59,1236,5.541,88.4,13,6.667,"2023-10-01 12:28:00",76.65,6.625,7.782,5.351,79.71,83.4,75.95,579.1,0
"2023-10-01 14:00:00",1079,0.164,0.245,0.129,179.2,70.73,109.6,-6.112,162.4,4.67,84.8,53.41,6.6,"2023-10-01 13:24:00",81.6,5.17,6.128,3.078,84.2,87.1,81.4,578.5,0
"2023-10-01 15:00:00",1080,0.157,0.229,0.138,106.2,24.43,84.4,-6.467,93.5,4.559,284.7,56.83,8.12,"2023-10-01 14:04:00",277.2,2.747,3.28,2.188,86.4,87.3,84.5,578.2,2.286
"2023-10-01 16:00:00",1081,0.135,0.159,0.118,273,53.77,219.5,-16.46,266.5,1.833,96.2,27.52,2.855,"2023-10-01 15:10:00",99.9,3.188,3.502,2.936,87.2,87.9,85.6,577.7,0.254
"2023-10-01 17:00:00",1082,0.131,0.156,0.114,775.9,133.6,643.5,-51.03,714.1,2.173,84.7,87.8,7.646,"2023-10-01 16:58:00",299,6.45,8.99,3.118,74.65,87.5,52.64,577.4,0.254
"2023-10-01 18:00:00",1083,0.151,0.173,0.077,248.3,64.98,183.5,-43.55,295,4.057,296.3,56.83,9.87,"2023-10-01 17:08:00",278.1,7.107,7.955,3.966,64.93,86.6,54.32,576.7,0
"2023-10-01 19:00:00",1084,-15.13,5.365,-490.6,-12.1,11.36,-19.23,-31.07,12.18,1.476,247.1,48.74,2.728,"2023-10-01 18:15:00",256.3,5.405,6.35,3.34,68.61,87.4,55.67,577.1,0
"2023-10-01 20:00:00",1085,-0.62,8.32,-23.55,-3.381,7.547,-10.18,-9.56,-0.147,0.876,336.6,89.5,2.501,"2023-10-01 19:22:00",119.1,3.409,6.007,2.582,83.8,87.9,60,577.5,0
"2023-10-01 21:00:00",1086,-1.358,0.219,-12.63,-21.32,9.68,-21.15,-17.82,-2.468,2.05,232.4,82.2,3.513,"2023-10-01 20:12:00",251.6,3.572,4.826,2.471,82.1,88.2,68.45,577.7,0
"2023-10-01 22:00:00",1087,-1.024,-0.159,-4.187,-8.23,6.196,-11.98,-10.74,-1.137,2.81,273.4,74.51,5.945,"2023-10-01 21:57:00",260.9,3.59,5.2,2.168,80.1,88.4,69.46,577.9,0
"2023-10-01 23:00:00",1088,-1.748,0.2,-21.19,-27.94,-2.068,-25.63,-23.83,-1.732,4.16,270.8,11.72,6.847,"2023-10-01 22:57:00",264.5,4.937,5.502,4.29,72.75,76.74,69.13,578.2,0
"2023-10-02 00:00:00",1089,-0.636,-0.121,-2.43,-33.9,-3.239,-30.39,-28.29,-1.853,5.263,274.7,9.8,6.461,"2023-10-01 23:02:00",261.4,4.818,5.028,4.614,79.23,81.4,73.29,577.8,0
"2023-10-02 01:00:00",1090,-0.229,0.501,-0.529,-14.99,2.77,-17.55,-12.41,-1.069,8.9,275,9.28,11.91,"2023-10-02 00:50:00",271.9,3.817,4.795,3.331,83.7,85.5,79.85,577.7,0
"2023-10-02 02:00:00",1091,-1.22,0.109,-15.43,-18.73,1.405,-15.82,-12.75,-0.962,9.67,270.8,11.61,13.03,"2023-10-02 01:13:00",272.7,3.539,4.462,3.036,75.21,80.1,66,576.9,0
"2023-10-02 03:00:00",1092,-0.24,0.277,-1.836,-27.56,-5.23,-22.26,-20.8,-1.329,5.643,271.2,12.76,7.686,"2023-10-02 02:10:00",281.1,3.76,4.432,3.331,71.94,77.47,65.99,576.5,0
"2023-10-02 04:00:00",1093,-0.264,0.148,-0.59,-94.7,-7.705,-86.7,-81.3,-5.01,6.235,267.3,11.44,7.992,"2023-10-02 03:31:00",289.1,3.821,4.29,3.31,66.65,72.5,63.55,576.4,0
"2023-10-02 05:00:00",1094,-0.211,-0.08,-0.428,-102.6,-9.92,-92,-86.3,-5.298,8.3,272.4,7.745,9.51,"2023-10-02 04:42:00",270,3.97,4.088,3.724,62.18,64.52,61.01,576.5,0
"2023-10-02 06:00:00",1095,-0.163,-0.023,-0.288,-101.5,-8.44,-92.2,-87.4,-4.804,7.477,270.6,12.29,9.65,"2023-10-02 05:41:00",278.9,3.355,3.825,2.552,66.3,72.88,62.43,576.8,0
"2023-10-02 07:00:00",1096,-0.135,4.006,-9.05,57.58,18.86,38.71,-87.6,132.3,8.31,273.2,10.03,10.02,"2023-10-02 06:30:00",276.3,3.335,4.038,2.552,68.55,72.72,63.03,577.1,0
"2023-10-02 08:00:00",1097,0.159,0.17,0.156,337.6,71.52,266.1,-93.9,374.5,9.08,269.7,9.43,10.93,"2023-10-02 07:23:00",274.2,4.423,4.896,3.997,53.95,64.09,48.43,577.7,0
"2023-10-02 09:00:00",1098,0.155,0.156,0.153,601.3,128.5,472.8,-108.5,603.5,7.777,273.1,8.33,9.52,"2023-10-02 08:09:00",279.3,5.547,6.623,4.835,43.34,48.39,39.44,578.8,0
"2023-10-02 10:00:00",1099,0.151,0.153,0.149,815,184.3,631.2,-130.7,793.2,6.796,274.5,9.83,8.55,"2023-10-02 09:01:00",267.3,7.478,8.47,6.582,43.57,45.82,40.94,579.1,0
"2023-10-02 11:00:00",1100,0.147,0.152,0.125,1023,242.7,784,-154.4,976,3.848,301.8,41.75,6.507,"2023-10-02 10:14:00",270.8,9.12,11.25,8.36,50.08,70.82,40.07,579.2,0
"2023-10-02 12:00:00",1101,0.144,0.149,0.126,1325,323,1014,-157.5,1216,2.109,47.1,33.14,4.348,"2023-10-02 12:00:00",60.8,11.44,13.46,10.59,57.66,64.67,49.27,579,0
"2023-10-02 13:00:00",1102,0.142,0.162,0.121,1314,314.4,999,-55.97,1200,2.202,57.44,39.98,4.274,"2023-10-02 12:12:00",76.01,9.12,13.19,7.762,72.22,83.1,56.51,578.4,0
"2023-10-02 14:00:00",1103,0.146,0.158,0.124,1429,325.1,1104,-65.23,1245,4.39,83.9,12.29,5.855,"2023-10-02 13:25:00",82.5,8.58,10.49,7.188,77.97,82.9,69.93,577.8,0
"2023-10-02 15:00:00",1104,0.151,0.159,0.126,1174,283.4,891,-78.87,1047,5.345,82.4,7.098,6.649,"2023-10-02 14:33:00",82.4,8.92,9.92,7.258,75.75,82.4,70.77,577.1,0
"2023-10-02 16:00:00",1105,0.162,0.194,0.136,830,203.1,626.9,-32.69,707.9,5.266,92.9,10.94,6.822,"2023-10-02 15:06:00",104,6.337,7.46,5.724,85,86.7,80.6,576.9,0
"2023-10-02 17:00:00",1106,0.181,0.205,0.152,306.6,89.4,217.1,-21.29,252.7,5.014,87.3,9.82,7.154,"2023-10-02 16:15:00",82,5.559,7.128,4.714,86.5,87.3,83.8,576.7,0
"2023-10-02 18:00:00",1107,0.207,0.23,0.182,102,42.61,59.39,-14.45,86.2,5.287,84.2,9.86,6.672,"2023-10-02 17:25:00",72.66,4.547,5.007,4.228,87.6,88.2,87,576.3,0
"2023-10-02 19:00:00",1108,-0.979,5.298,-60.67,41.73,24.09,17.64,-11.9,34.06,4.285,90.8,14.03,6.074,"2023-10-02 18:10:00",75.56,4.118,4.522,3.644,88.3,88.6,88.2,576.5,0
"2023-10-02 20:00:00",1109,-0.862,28.37,-21.82,-0.494,13.4,-9.73,-9.2,-0.479,1.349,86.4,30.07,2.466,"2023-10-02 19:47:00",89.2,3.985,4.209,3.572,88.8,88.9,88.6,576.7,0
"2023-10-02 21:00:00",1110,-0.72,0.326,-4.623,-0.594,10.12,-9.96,-9.31,-0.487,1.692,86.3,23.59,2.945,"2023-10-02 20:10:00",112.4,3.94,4.128,3.584,89,89.1,88.9,576.9,0
"2023-10-02 22:00:00",1111,0.082,166.9,-75.47,-0.482,10.91,-10.68,-9.92,-0.49,1.001,72.87,37.83,3.108,"2023-10-02 21:02:00",91.2,3.574,3.755,3.422,89.1,89.2,89.1,577.3,0
"2023-10-02 23:00:00",1112,-0.622,0.324,-3.911,-12.58,11.96,-21.77,-20.21,-1.558,5.841,278,28.2,9.97,"2023-10-02 22:46:00",270.5,4.203,4.724,3.078,83.4,89.1,79.65,577.1,0
"2023-10-03 00:00:00",1113,0.029,0.238,-0.304,-97.5,-2.684,-92.3,-88.1,-3.336,5.359,271.4,16.94,8.37,"2023-10-02 23:03:00",273.7,4.364,4.937,3.825,82.2,85.7,74.49,576.9,0
"2023-10-03 01:00:00",1114,-0.084,0.39,-0.439,-100.3,-6.852,-91.5,-88.2,-2.817,5.613,271.8,10.45,7.77,"2023-10-03 00:34:00",294.4,5.288,5.633,4.31,70.27,83.9,64.84,576.7,0
"2023-10-03 02:00:00",1115,-0.194,-0.092,-0.304,-99.8,-4.24,-94.5,-88.9,-5.287,7.155,272.1,12.17,10.8,"2023-10-03 01:54:00",275.6,4.127,4.826,3.623,79.84,83.9,74.54,576.3,0
"2023-10-03 03:00:00",1116,-0.175,0.038,-0.319,-22.59,0.002,-22.54,-20.09,-1.755,10.44,274.5,7.741,11.89,"2023-10-03 02:59:00",278.8,3.306,3.613,2.794,85.1,86.2,83.8,576,0
"2023-10-03 04:00:00",1117,-0.164,-0.037,-0.274,-91.4,-2.249,-88.9,-84.5,-4.383,12.35,275.8,5.309,14.1,"2023-10-03 03:47:00",276.9,2.555,2.754,2.309,71.08,86.3,57.11,575.9,0
"2023-10-03 05:00:00",1118,-0.18,-0.129,-0.234,-106.7,-7.268,-99.1,-94,-5.126,12.14,275.1,6.818,13.81,"2023-10-03 04:03:00",277.2,2.58,2.674,2.401,52.82,57.83,50.79,575.9,0
"2023-10-03 06:00:00",1119,-0.171,-0.105,-0.353,-108.4,-7.322,-100.5,-95.1,-5.175,11.68,276.5,5.758,12.99,"2023-10-03 06:00:00",284.7,2.555,2.724,2.35,50.58,51.32,49.91,576.2,0
"2023-10-03 07:00:00",1120,0.111,4.538,-5.99,61.15,25.05,36.1,-95.2,137.4,10.96,278.5,5.486,12.41,"2023-10-03 06:03:00",280.6,2.779,3.502,2.39,48.89,52.24,46.27,576.7,0
"2023-10-03 08:00:00",1121,0.162,0.173,0.159,347.9,82.5,265.4,-101.2,382.7,12.05,275.6,4.74,13.41,"2023-10-03 07:37:00",278.4,3.703,3.966,3.35,45.66,47.13,44.55,577.1,0
"2023-10-03 09:00:00",1122,0.157,0.16,0.155,614.7,141.2,473.5,-117.4,613.1,9.98,277.4,9.32,12.45,"2023-10-03 08:11:00",271.5,4.62,5.209,3.936,45.12,46.31,43.83,578.3,0
"2023-10-03 10:00:00",1123,0.153,0.155,0.151,825,203.5,622.8,-140.7,801,8.16,279.2,9.73,10.5,"2023-10-03 09:01:00",287.3,6.269,7.814,5.32,42.6,45.28,39.41,578.8,0
"2023-10-03 11:00:00",1124,0.151,0.152,0.149,978,248,731.9,-172.9,938,6.266,277.1,8.92,7.922,"2023-10-03 10:07:00",278,8.77,10.34,7.419,37.82,40.58,34.61,578.9,0
"2023-10-03 12:00:00",1125,0.148,0.152,0.139,1384,340.2,1044,-155.4,1254,4.551,3.656,85.8,8.66,"2023-10-03 11:08:00",289.6,11.4,13.85,9.36,44.57,69.27,31.63,578.8,0
"2023-10-03 13:00:00",1126,0.149,0.158,0.143,1219,292.3,945,-78.04,1072,5.388,82.5,11.4,6.796,"2023-10-03 12:26:00",90,9.41,11.61,8.14,73.71,78.78,65.15,578.8,0
"2023-10-03 14:00:00",1127,0.152,0.163,0.144,1459,346.9,1116,-71.43,1280,5.03,82.1,7.023,6.778,"2023-10-03 13:53:00",81.4,9.25,10.43,7.662,73.68,79.88,68.09,578.2,0
"2023-10-03 15:00:00",1128,0.154,0.159,0.142,1359,324.8,1051,-121.7,1195,6.132,81.6,6.082,6.837,"2023-10-03 14:20:00",77.04,10.03,11.07,8.89,72.16,76.66,67.69,577.8,0
"2023-10-03 16:00:00",1129,0.157,0.175,0.129,1047,274.9,771.7,-113.5,944,5.587,84.4,8.12,6.473,"2023-10-03 15:07:00",77.97,8.66,10.02,7.59,78.66,81.5,72.17,577.4,0
"2023-10-03 17:00:00",1130,0.165,0.191,0.143,583.5,158.5,425,-39.17,532.5,4.171,85.7,9.36,5.439,"2023-10-03 16:55:00",90.8,7.112,7.984,6.471,83.6,85.6,80.2,577.3,0
"2023-10-03 18:00:00",1131,0.196,0.227,0.16,156.3,65.99,90.3,-22.02,130.6,4.033,93.1,11.85,5.53,"2023-10-03 17:20:00",83.3,5.748,6.652,5.32,86,86.9,84.8,576.7,0
"2023-10-03 19:00:00",1132,0.77,35.32,-9.92,21.31,26.23,-4.257,-15.47,20.93,3.471,88.1,9.17,4.719,"2023-10-03 18:19:00",75.74,5.089,5.442,4.775,87.3,87.7,86.8,577,0
"2023-10-03 20:00:00",1133,-0.584,0.146,-2.6,-1.587,15.64,-16.95,-16.11,-0.699,1.682,108.5,41.75,3.626,"2023-10-03 19:07:00",101.2,4.623,5.057,4.31,86.8,87.9,83.9,577.1,0
"2023-10-03 21:00:00",1134,-1.419,-0.461,-3.038,-98.2,8.99,-101.2,-94.7,-5.155,1.636,146.9,19.96,4.049,"2023-10-03 21:00:00",125.5,6.961,7.924,4.846,64.06,85.6,51.02,577.4,0
"2023-10-03 22:00:00",1135,-0.76,-0.274,-1.147,-101.9,0.684,-99.4,-91.3,-7.368,1.839,107.3,26.63,3.786,"2023-10-03 21:03:00",103.5,6.322,7.167,6.028,69.48,73.5,60.98,577.9,0
"2023-10-03 23:00:00",1136,-0.94,-0.577,-1.323,-97,-0.265,-95.2,-87.7,-6.385,1.339,199.8,74.16,3.613,"2023-10-03 22:57:00",271.1,5.773,6.43,5.229,67.64,71.23,65.56,578,0
"2023-10-04 00:00:00",1137,-0.507,-0.239,-0.988,-100,-3.422,-95.5,-88.8,-6.091,3.82,269.3,11.17,6.55,"2023-10-03 23:54:00",273.5,5.496,5.886,5.007,65.03,69.88,62.24,577.6,0
"2023-10-04 01:00:00",1138,-0.262,-0.195,-0.335,-112,-8.85,-102.7,-95.6,-6.878,6.038,274.1,8.38,7.245,"2023-10-04 00:31:00",270.3,5.418,5.744,5.108,53.06,63.13,41.81,577.3,0
"2023-10-04 02:00:00",1139,-0.24,0.235,-0.429,-112.1,-8,-102.4,-96.2,-5.739,5.926,275.3,7.504,7.923,"2023-10-04 01:43:00",279.4,4.917,5.452,3.684,40.5,55.94,34.15,576.8,0
"2023-10-04 03:00:00",1140,-0.269,0.129,-0.822,-108.3,-5.037,-100.6,-94.5,-6.007,6.393,272.1,10.52,8.79,"2023-10-04 02:53:00",275.3,3.818,4.674,2.875,48.33,60.58,37.71,576.8,0
"2023-10-04 04:00:00",1141,-0.232,0.022,-0.368,-108.5,-5.798,-100.8,-94.4,-5.816,7.314,272.5,7.85,9.03,"2023-10-04 03:48:00",275.7,3.827,4.047,3.26,60.42,63.87,54,576.6,0
"2023-10-04 05:00:00",1142,-0.205,-0.128,-0.279,-110.5,-8.2,-101.8,-95.7,-5.902,7.155,268.4,9.06,9.12,"2023-10-04 04:04:00",271.2,3.933,4.25,3.704,51.13,57.07,48.1,576.9,0
"2023-10-04 06:00:00",1143,-0.249,-0.18,-0.343,-109.2,-8.2,-99.1,-93.1,-5.834,5.698,263.9,9.56,6.979,"2023-10-04 05:28:00",269.9,3.947,4.189,3.734,49.15,50.92,47.39,577.3,0
"2023-10-04 07:00:00",1144,0.069,1.941,-5.761,59.6,24.68,34.92,-91.9,133.5,4.559,274.9,9.04,5.429,"2023-10-04 06:25:00",281.4,3.294,4.29,2.633,56.91,60.87,50.45,578,0
"2023-10-04 08:00:00",1145,0.168,0.176,0.161,323.7,88.9,234.9,-98.8,370.7,2.51,273.6,8.65,4.493,"2023-10-04 07:09:00",268.3,5.562,7.44,4.057,49.8,55.81,42.86,578.5,0
"2023-10-04 09:00:00",1146,0.157,0.163,0.153,595.9,157.9,438.6,-136.8,611.9,3.871,93.2,32.67,6.764,"2023-10-04 08:51:00",98.8,9.69,10.99,7.52,37.33,43.8,33.45,579.6,0
"2023-10-04 10:00:00",1147,0.153,0.157,0.149,822,219,607.2,-171.5,810,5.401,89,15.25,6.927,"2023-10-04 09:52:00",80.1,11.46,12.33,10.41,32.83,39.46,27.98,579.7,0
"2023-10-04 11:00:00",1148,0.152,0.157,0.139,1102,282.1,830,-181.2,1034,7.195,87.9,11.91,10.04,"2023-10-04 10:46:00",81.8,11.96,13.01,10.1,33.02,43.45,24.37,579.8,0
"2023-10-04 12:00:00",1149,0.151,0.156,0.142,1365,324.4,1040,-174.4,1245,7.029,87.4,17.94,9.6,"2023-10-04 11:59:00",90.1,12.45,13.75,11.34,33.79,53.12,23.39,579.6,0
"2023-10-04 13:00:00",1150,0.152,0.164,0.145,1482,343.7,1138,-103.8,1303,7.491,85.9,8.6,8.57,"2023-10-04 12:38:00",74.89,10.58,11.81,9.77,59.47,68.53,31.97,579.1,0
"2023-10-04 14:00:00",1151,0.153,0.162,0.143,1300,332.4,1012,-113.6,1163,7.492,85,7.491,8.75,"2023-10-04 13:38:00",70.77,11.34,12.7,10,56.99,64.06,50.75,578.6,0
"2023-10-04 15:00:00",1152,0.156,0.159,0.144,1213,314,907,-148.9,1079,7.361,86.3,8.12,8.84,"2023-10-04 14:01:00",79.22,11.17,11.76,10.42,59.04,63.47,53.46,578,0
"2023-10-04 16:00:00",1153,0.158,0.165,0.146,961,273,688,-85.7,879,7.613,85.1,7.364,8.76,"2023-10-04 15:16:00",91,9.65,11.71,7.248,70.67,81.6,60.3,577.8,0
"2023-10-04 17:00:00",1154,0.17,0.198,0.153,667.2,190.1,477.1,-39.94,593.6,6.099,84.7,9.56,6.945,"2023-10-04 16:30:00",99.2,7.048,8.39,5.886,82.5,85.3,76.9,578,0
"2023-10-04 18:00:00",1155,0.261,0.433,0.183,54.79,46.1,9.82,-13.23,51.7,4.923,87.5,10.41,6.185,"2023-10-04 17:03:00",86.9,5.359,5.926,4.997,86.1,87.4,85,577.5,0
"2023-10-04 19:00:00",1156,0.447,22.42,-8.91,29.4,18.94,10.46,-12.96,24.9,3.677,90.8,13.53,6.639,"2023-10-04 18:05:00",79.49,4.795,5.4,4.29,87.8,87.9,87.4,578,0.508
"2023-10-04 20:00:00",1157,1.257,108.4,-97.6,0.443,14.16,-7.571,-7.106,-0.181,3.585,84.4,13.16,5.093,"2023-10-04 19:13:00",78.06,4.65,5.138,4.128,87.9,88.4,87.5,578.3,0
"2023-10-04 21:00:00",1158,-0.452,0.489,-4.602,-0.623,10.54,-9.42,-8.98,-0.314,2.664,101.2,17.33,4.039,"2023-10-04 20:16:00",78.04,3.912,4.432,3.482,88.7,89,88.4,578.2,0
"2023-10-04 22:00:00",1159,-2.336,-0.428,-8.45,-47.05,9.86,-53.09,-49.01,-4.024,3.667,110.7,18.72,4.928,"2023-10-04 21:54:00",123.5,4.188,4.956,3.584,84.9,89.1,77.54,578.4,0
"2023-10-04 23:00:00",1160,0.512,10.94,-6.285,0.357,5.243,-4.307,-3.899,-0.031,2.337,93.1,22.98,4.172,"2023-10-04 22:52:00",101.6,3.56,4.805,2.916,85.6,88.1,78.93,578.6,0
"2023-10-05 00:00:00",1161,-0.755,0.994,-8.89,-0.545,8.26,-5.284,-5.012,-0.002,3.75,106.5,15.95,5.473,"2023-10-04 23:40:00",103.3,2.869,3.046,2.45,88.6,88.9,88.2,578.3,0
"2023-10-05 01:00:00",1162,-0.499,27.26,-33.9,-9.47,9.1,-18.01,-16.66,-1.33,2.842,111.2,24.09,4.501,"2023-10-05 00:06:00",90.1,2.617,2.875,2.288,87.5,89,86.4,577.8,0
"2023-10-05 02:00:00",1163,-0.77,-0.401,-1.035,-71.9,2.23,-71.28,-66.02,-4.957,2.877,119.6,14.47,4.038,"2023-10-05 01:23:00",128.6,3.265,3.623,2.865,85.8,86.6,84.9,577.3,0
"2023-10-05 03:00:00",1164,-0.943,-0.586,-1.84,-42.24,1.76,-44,-39.87,-3.977,2.858,116.2,13.37,4.01,"2023-10-05 02:12:00",98.1,3.518,3.755,3.208,85.6,86.2,84.8,576.9,0
"2023-10-05 04:00:00",1165,-0.945,-0.754,-1.232,-85.8,0.315,-85.3,-77.28,-6.903,1.873,119,36.89,3.224,"2023-10-05 03:17:00",108.2,3.536,3.866,3.148,84.5,85.6,83,576.7,0
"2023-10-05 05:00:00",1166,-1.396,-0.454,-3.72,-42.43,2.552,-44.53,-38.72,-4.532,1.455,109.4,44.23,2.605,"2023-10-05 04:59:00",165.5,3.023,3.654,2.552,85.8,86.6,84.8,576.9,0
"2023-10-05 06:00:00",1167,-0.614,0.114,-3.469,-0.756,1.569,-2.322,-2.047,-0.185,2.604,104.8,40.43,4.72,"2023-10-05 05:46:00",111.2,2.662,3.966,1.954,86.5,88.3,83.4,577.4,0
"2023-10-05 07:00:00",1168,0.004,2.968,-7.509,35.38,9.96,25.43,-2.732,32.64,1.809,100.3,32.86,3.771,"2023-10-05 06:58:00",144.3,2.106,2.309,1.864,88.6,88.9,88.3,577.8,0
"2023-10-05 08:00:00",1169,0.144,0.153,0.132,401.4,87,314.3,-6.81,417.8,3.777,112.1,15.84,5.903,"2023-10-05 07:25:00",106.6,3.775,5.866,2.35,86.6,89,81.1,578,0
"2023-10-05 09:00:00",1170,0.151,0.195,0.134,690.1,157.2,539.7,-57.03,648.2,2.79,83.8,46.65,4.804,"2023-10-05 08:18:00",94.8,6.978,8.12,5.583,77.72,82.6,67.43,579.3,0
"2023-10-05 10:00:00",1171,0.152,0.18,0.142,1196,272.1,924,-80.4,1057,3.278,94.7,19.87,7.033,"2023-10-05 09:46:00",89.6,8.07,9.58,6.804,72.69,81.9,52.96,579.6,0
"2023-10-05 11:00:00",1172,0.151,0.167,0.146,1291,307.7,988,-96.6,1156,6.132,91.9,13.99,8.96,"2023-10-05 10:32:00",90.8,8.71,10.44,7.722,73.26,79.27,67.82,579.7,0
"2023-10-05 12:00:00",1173,0.15,0.153,0.146,1164,289.5,875,-98.8,1082,6.487,87.2,9.14,7.931,"2023-10-05 11:45:00",86.4,10.18,11.63,7.955,52.37,67.94,38.17,579,0
"2023-10-05 13:00:00",1174,0.149,0.159,0.143,1188,313.5,879,-121.9,1121,4.167,80.8,17.92,6.35,"2023-10-05 12:11:00",83.2,11.77,13.23,10.68,50.58,69.95,35.85,578.4,0
"2023-10-05 14:00:00",1175,0.154,0.165,0.145,1481,359.3,1133,-88.4,1295,4.624,84.6,10.65,6.218,"2023-10-05 13:06:00",79.78,8.57,10.41,7.48,77.84,81.9,69.99,577.9,0
"2023-10-05 15:00:00",1176,0.155,0.188,0.13,1128,282.8,845,-34.88,984,4.92,82.7,7.715,6.166,"2023-10-05 14:11:00",77.88,7.36,9.7,5.845,80.7,85.7,70.39,577.7,0
"2023-10-05 16:00:00",1177,0.171,0.187,0.143,268.3,74.87,193.4,-15.42,223,4.591,82.8,9.05,5.787,"2023-10-05 15:32:00",76.89,5.561,6.572,4.876,86.9,87.8,85.5,577.4,0.762
"2023-10-05 17:00:00",1178,0.159,0.173,0.137,283.4,65.77,217.6,-14.53,245.7,4.155,88.5,9.58,5.751,"2023-10-05 16:02:00",77.29,5.011,5.351,4.654,88,88.1,87.7,577.3,0
"2023-10-05 18:00:00",1179,0.188,0.2,0.154,157.7,44.92,112.8,-11.09,134.3,4.086,84.3,9.5,4.941,"2023-10-05 17:35:00",85.9,5.074,5.32,4.826,88.3,88.7,87.8,576.9,0
"2023-10-05 19:00:00",1180,-0.43,1.375,-28.01,25.51,15.23,10.28,-8.39,20.98,3.172,90,11.35,4.206,"2023-10-05 18:18:00",98.3,4.663,4.947,4.39,89,89.2,88.7,577.3,0
"2023-10-05 20:00:00",1181,-0.383,12.08,-20.32,-0.705,10.42,-8.64,-8.12,-0.206,2.237,93.6,13.36,3.693,"2023-10-05 19:17:00",75.36,4.256,4.512,4.038,89.3,89.4,89.2,577.6,0
"2023-10-05 21:00:00",1182,1.195,78.65,-13.39,-9.34,14.8,-18.07,-15.76,-1.759,2.446,348.1,91.1,6.1,"2023-10-05 20:43:00",295.4,4.018,5.421,3.058,85.6,89.7,67.27,577.7,0
"2023-10-05 22:00:00",1183,0.106,11.11,-10.96,-76.4,7.104,-82.7,-77.27,-3.283,1.969,332.6,85.7,5.099,"2023-10-05 21:05:00",274.9,4.822,6.016,3.825,73.87,85.1,57.47,578.1,0
"2023-10-05 23:00:00",1184,-0.535,-0.102,-2.265,-92.9,-0.711,-90,-86.3,-3.492,5.974,271.1,18.69,8.48,"2023-10-05 22:43:00",304.4,5.763,6.219,4.947,63.99,67.41,60.27,577.9,0
